VNINDEX,20191225,958.18,959.67,960.86,959.91,958.3,960.92,957.5,962.83,193076910
VNINDEX,20191224,958.88,958.69,954,957.78,957.18,958.88,953.29,959.43,169222500
VNINDEX,20191223,959.55,956.52,958.53,959.37,957.75,959.43,956.41,960.71,186357150
VNINDEX,20191220,953.55,953.02,955.08,953.71,954.88,956.41,952.26,957.52,180672280
VNINDEX,20191219,950.61,949.45,954.73,949.83,949.92,952.26,946.74,955.85,174346750
VNINDEX,20191218,951.52,950.57,953.98,949.99,949.97,951.13,949.86,954.18,179427150
VNINDEX,20191217,962.49,954.03,958.4,954.03,954.03,954.03,954.03,962.79,235270000
VNINDEX,20191216,966,961.13,964.67,961.39,960.94,961.47,960.39,966.18,199323160
VNINDEX,20191213,969.43,965.98,969.78,966.08,966.1,966.18,965.93,971.84,169068350
VNINDEX,20191212,963.39,962.74,965.47,967.96,963.85,968.17,961.78,968.39,151612030
VNINDEX,20191211,960.59,956.07,957.93,959.61,960.49,961.78,954.56,961.78,154266560
VNINDEX,20191210,965.92,956.64,964.4,958.83,958.7,960.3,955.14,966.58,165693540
VNINDEX,20191209,963.91,965.11,965.14,964.62,964.21,966.06,962.59,967.57,170141000
VNINDEX,20191206,962.38,962.83,962.35,961.06,961.58,963.56,960.99,965.41,134236090
VNINDEX,20191205,969,962.96,967.66,962.63,962.82,963.27,962.16,969.53,156412970
VNINDEX,20191204,952.51,954.72,962.06,959.72,962.35,965.9,950.13,965.9,156630050
VNINDEX,20191203,957.4,952.68,956.7,952.83,952.1,953.43,950.96,960.82,169065390
VNINDEX,20191202,971.42,958.82,964.14,958.71,958.94,959.31,958.3,972.91,174036390
VNINDEX,20191129,971.1,970.39,972.49,969.22,969.77,970.75,968.03,972.89,134171760
VNINDEX,20191128,977.66,969.33,973.12,969.76,968.65,970.39,967.68,979.17,148768290
VNINDEX,20191127,978.98,978.17,980.16,978.17,978.17,978.17,978.17,982.76,153245570
VNINDEX,20191126,976.35,976.59,980.32,976.71,976.61,976.79,976.35,981.96,143396110
VNINDEX,20191125,977.85,972.05,974.61,973.27,973.96,976.35,971.24,979.6,143616010
